seed,guide,true_fc,est_fc,bias,r_pearson,r_spearman
82,CA2,1.0,0.7902191657550608,-0.2097808342449392,0.5626236880346598,0.5345215759849906
83,NTC_1,0.0,-0.40893568806574,-0.40893568806574,0.4299052762762632,0.3804511278195489
83,KO1,-2.0,-2.2268365841381277,-0.22683658413812768,0.33151271762245255,0.37767354596622893
83,KO2,-1.3219280948873622,-1.7384981136791433,-0.4165700187917811,0.11804567395465473,0.15290806754221392
83,KO3,-0.029146345659516508,-0.2785650711528982,-0.24941872549338168,0.44466570577874276,0.42345215759849913
83,CA1,0.5849625007211562,0.384702064467219,-0.2002604362539372,0.4945770222668904,0.5275797373358351
83,CA2,1.0,0.7067898292072092,-0.29321017079279077,0.2787336299543613,0.2855534709193246
84,NTC_1,0.0,-0.03558220677301538,-0.03558220677301538,0.3830444814304501,0.33082706766917286
84,KO1,-2.0,-2.0674034576885427,-0.06740345768854272,0.4347630801163693,0.3673545966228894
84,KO2,-1.3219280948873622,-1.493342540787908,-0.17141444590054578,0.4914975276380188,0.44878048780487806
84,KO3,-0.029146345659516508,-0.282658718156072,-0.2535123724965555,0.2682005437733438,0.23771106941838657
84,CA1,0.5849625007211562,0.5606239814288889,-0.02433851929226727,-0.00640502340903671,-0.10393996247654785
84,CA2,1.0,0.9165104407794749,-0.08348955922052514,0.4779662289129152,0.4030018761726079
85,NTC_1,0.0,-1.547858856248113,-1.547858856248113,0.36161138291421613,0.3488721804511278
85,KO1,-2.0,-3.031900547074529,-1.031900547074529,0.1508360520971147,0.14427767354596627
85,KO2,-1.3219280948873622,-2.4519173126690115,-1.1299892177816493,-0.06521979087722894,-0.0375234521575985
85,KO3,-0.029146345659516508,-1.3408214073650564,-1.31167506170554,0.06788380533362498,0.14634146341463417
85,CA1,0.5849625007211562,-0.9943510513775076,-1.5793135520986636,-0.02819083208486313,-0.0652908067542214
85,CA2,1.0,-0.3287836533062185,-1.3287836533062185,0.2762092967574125,0.36097560975609755
86,NTC_1,0.0,-0.13470091633722436,-0.13470091633722436,0.29792173411505585,0.35639097744360904
86,KO1,-2.0,-2.215691469239446,-0.21569146923944604,0.2594868971311123,0.24127579737335839
86,KO2,-1.3219280948873622,-1.4926139336101736,-0.1706858387228114,0.33832854344181085,0.21088180112570362
86,KO3,-0.029146345659516508,-0.09106936268732202,-0.06192301702780551,0.11360901087997897,0.14183864915572234
86,CA1,0.5849625007211562,0.3983281631000315,-0.1866343376211247,0.3477263296237507,0.41744840525328336
86,CA2,1.0,0.8989928740985667,-0.10100712590143335,0.3431702592085755,0.33170731707317075
87,NTC_1,0.0,-0.12727942280695093,-0.12727942280695093,0.4239709197893801,0.4285714285714286
87,KO1,-2.0,-2.1321355324260916,-0.13213553242609155,0.3596053866822154,0.2739212007504691
87,KO2,-1.3219280948873622,-1.5369011383526052,-0.21497304346524304,0.09024642725221384,-0.08330206378986868
87,KO3,-0.029146345659516508,-0.1689468842022146,-0.13980053854269808,0.35530037918465396,0.34390243902439027
87,CA1,0.5849625007211562,0.3328541297443186,-0.2521083709768376,0.4048057924602555,0.3435272045028143
87,CA2,1.0,0.9474266547687327,-0.05257334523126733,0.38389503625317745,0.43339587242026273
88,NTC_1,0.0,0.021299697829035402,0.021299697829035402,-0.027716741602709816,0.05864661654135337
88,KO1,-2.0,-2.04026474766657,-0.04026474766657007,0.23004304948941456,0.21425891181988743
88,KO2,-1.3219280948873622,-1.3794538002483572,-0.057525705360994994,0.3171515135171288,0.3420262664165104
88,KO3,-0.029146345659516508,-0.09618773274347436,-0.06704138708395785,0.46748051605542695,0.525328330206379
88,CA1,0.5849625007211562,0.4267281074054514,-0.15823439331570477,0.4507326811997385,0.4118198874296436
88,CA2,1.0,1.0177391547687327,0.017739154768732668,0.2814751188062209,0.3183864915572233
89,NTC_1,0.0,-0.42073693089410913,-0.42073693089410913,0.013192320266081164,0.156390977443609
89,KO1,-2.0,-2.445976875352117,-0.44597687535211694,0.11257879949944158,0.1127579737335835
89,KO2,-1.3219280948873622,-1.8534437637798513,-0.5315156688924891,0.28517124413376616,0.26285178236397755
89,KO3,-0.029146345659516508,-0.3962747078411306,-0.3671283621816141,0.32195837899110463,0.30637898686679177
89,CA1,0.5849625007211562,0.2581189651019846,-0.32684353561917157,0.3438462558961928,0.3746716697936211
89,CA2,1.0,0.652684070540217,-0.34731592945978296,0.3219250083477255,0.2844277673545967
90,NTC_1,0.0,-1.2533327560894216,-1.2533327560894216,0.16968598673194685,0.20902255639097742
90,KO1,-2.0,-3.351316116379949,-1.351316116379949,0.022141205214539543,0.07110694183864917
90,KO2,-1.3219280948873622,-2.590911529587957,-1.2689834347005946,0.24814260930398066,0.20150093808630395
90,KO3,-0.029146345659516508,-1.4138642769329275,-1.384717931273411,0.32673389674139885,0.28273921200750474
90,CA1,0.5849625007211562,-0.9523445587627615,-1.5373070594839175,0.10324556081782246,-0.01482176360225141
90,CA2,1.0,-0.5309735756389822,-1.5309735756389822,0.12344838672494761,0.18630393996247654
91,NTC_1,0.0,-0.04235567860529077,-0.04235567860529077,0.08853324892261508,0.1263157894736842
91,KO1,-2.0,-2.1512459736339773,-0.1512459736339773,0.5525048814988744,0.5330206378986867
91,KO2,-1.3219280948873622,-1.4879228096477712,-0.16599471476040906,0.2715616639169291,0.39080675422138844
91,KO3,-0.029146345659516508,-0.18042721562311304,-0.15128086996359652,0.548888548873761,0.5598499061913698
91,CA1,0.5849625007211562,0.36189875788762915,-0.22306374283352703,0.3402253197333123,0.3407129455909944
91,CA2,1.0,0.8084686774738108,-0.1915313225261892,0.3915299671297126,0.3538461538461539
92,NTC_1,0.0,-0.37245859913751733,-0.37245859913751733,0.5974155995788559,0.5353383458646617
92,KO1,-2.0,-2.1521898727886404,-0.15218987278864038,0.37190491515100554,0.3992495309568481
92,KO2,-1.3219280948873622,-1.9026600342266287,-0.5807319393392665,0.3887718591368213,0.39305816135084437
92,KO3,-0.029146345659516508,-0.1897469978801931,-0.1606006522206766,0.33873154776821357,0.3311444652908068
92,CA1,0.5849625007211562,0.36017594523504126,-0.22478655548611493,0.28969388027419996,0.28874296435272045
92,CA2,1.0,0.6421669501788889,-0.3578330498211111,0.3026591107496272,0.25046904315197
93,NTC_1,0.0,-0.34871973805353296,-0.34871973805353296,0.04506585622603946,0.04661654135338346
93,KO1,-2.0,-2.2362455349437917,-0.23624553494379175,0.20308471361695377,0.10206378986866795
93,KO2,-1.3219280948873622,-1.6524323444835867,-0.3305042495962245,0.4243152031892556,0.401313320825516
93,KO3,-0.029146345659516508,-0.2274629097454275,-0.19831656408591097,0.35617841343387235,0.3082551594746717
93,CA1,0.5849625007211562,0.3149703521259104,-0.2699921485952458,0.534443200994949,0.48536585365853663
93,CA2,1.0,0.7769263762958323,-0.22307362370416772,0.41533541484663794,0.3797373358348969
94,NTC_1,0.0,0.203765727949885,0.203765727949885,0.44776934528091067,0.3969924812030075
94,KO1,-2.0,-1.854740999268743,0.14525900073125708,0.31896519980145516,0.21257035647279554
94,KO2,-1.3219280948873622,-1.2679926376812185,0.05393545720614368,0.24176067388578465,0.22401500938086305
94,KO3,-0.029146345659516508,-0.17870106511041772,-0.1495547194509012,0.32923698483468083,0.2774859287054409
94,CA1,0.5849625007211562,0.5682767409808909,-0.016685759740265316,0.19974308171799943,0.1932457786116323
94,CA2,1.0,1.0382436294086252,0.038243629408625246,0.2313631875753795,0.2305816135084428
95,NTC_1,0.0,0.20211873240545142,0.20211873240545142,0.5237125472361291,0.5533834586466165
95,KO1,-2.0,-1.8828684311382498,0.11713156886175025,0.39168647046054206,0.4067542213883678
95,KO2,-1.3219280948873622,-1.3294335823528494,-0.007505487465487182,0.15988941607002574,0.2022514071294559
95,KO3,-0.029146345659516508,-0.033476017045232176,-0.004329671385715668,0.3908116307558496,0.3437148217636023
95,CA1,0.5849625007211562,0.6694019813068186,0.08443948058566242,0.09608110021255906,0.0906191369606004
95,CA2,1.0,0.9733031768329417,-0.026696823167058348,0.5160513711450353,0.4030018761726079
96,NTC_1,0.0,-0.0799881439678396,-0.0799881439678396,0.33685957168685904,0.3744360902255639
96,KO1,-2.0,-2.2495485764019216,-0.24954857640192163,0.41248418854879987,0.43771106941838656
96,KO2,-1.3219280948873622,-1.441760681199285,-0.11983258631192273,0.25447361315341566,0.20018761726078801
96,KO3,-0.029146345659516508,-0.30805077366754663,-0.2789044280080301,0.5776646021054274,0.6165103189493434
96,CA1,0.5849625007211562,0.3244622725971018,-0.2605002281240544,0.4609326894853573,0.37504690431519705
96,CA2,1.0,0.7483595389850413,-0.25164046101495874,0.2971938686881066,0.15872420262664166
97,NTC_1,0.0,-1.046879909562322,-1.046879909562322,0.48342310055991744,0.5308270676691729
97,KO1,-2.0,-3.071240089463445,-1.071240089463445,0.48524987621965976,0.550093808630394
97,KO2,-1.3219280948873622,-2.3462091904155935,-1.0242810955282313,0.17179710795158737,0.1726078799249531
97,KO3,-0.029146345659516508,-1.1300374489299978,-1.1008911032704813,0.03588583287665687,0.04484052532833021
97,CA1,0.5849625007211562,-0.3997184257976736,-0.9846809265188298,0.06322170198791974,0.04859287054409006
97,CA2,1.0,-0.0022012215130056134,-1.0022012215130056,0.01342250641677286,-0.005816135084427768
98,NTC_1,0.0,-1.2539822082988943,-1.2539822082988943,0.31557089888063,0.30977443609022554
98,KO1,-2.0,-3.005437276887151,-1.0054372768871511,0.09098618432681088,0.08893058161350846
98,KO2,-1.3219280948873622,-2.4899286251537527,-1.1680005302663905,-0.18911567475789093,-0.07954971857410884
98,KO3,-0.029146345659516508,-1.3108159523479666,-1.28166960668845,0.15448770709274057,0.21181988742964356
98,CA1,0.5849625007211562,-0.4220458488933767,-1.0070083496145328,-0.03020929774916155,0.08105065666041278
98,CA2,1.0,0.016873218489435793,-0.9831267815105642,0.2885391440254922,0.22739212007504694
99,NTC_1,0.0,-0.03213085942194116,-0.03213085942194116,0.63017962993524,0.6917293233082705
99,KO1,-2.0,-2.255793951081487,-0.25579395108148706,0.2805253136606965,0.31238273921200754
99,KO2,-1.3219280948873622,-1.3964406471721853,-0.07451255228482312,0.26501842178956064,0.26941838649155725
99,KO3,-0.029146345659516508,-0.0640584450237478,-0.03491209936423129,0.3303206569803859,0.3395872420262665
99,CA1,0.5849625007211562,0.44389805979802954,-0.14106444092312664,0.3160126359838885,0.32457786116322707
99,CA2,1.0,0.908543445540217,-0.09145655445978296,0.35274972954814204,0.3305816135084428
